"Time";"IMSI";"Event type";"Release reason";"MoC establishment time avg (s)";"MtC establishment time avg (s)";"RTP UL pkts lost";"RTP UL MOS CQ avg";"RTP DL MOS CQ avg";"Conv time (s)"
2023-11-05 15:38:17.560;"1763238480";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.6;;;;
2023-11-05 15:38:17.578;"1763500837";"MtC release";"(SIP);200;OK";;;0;3.8;4;27
2023-11-05 15:38:17.578;"1763500837";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:17.588;"1763158168";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;34.3
2023-11-05 15:38:17.588;"1763158168";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:38:17.620;"1766537684";"MoC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";2.1;0;;;;
2023-11-05 15:38:17.663;"1763149411";"MtC setup";"(SIP);486;Busy Here";0;0.5;;;;
2023-11-05 15:38:17.709;"1763887497";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:38:17.717;"1763514463";"MoC release";"(SIP);200;OK";;;7;4;4.2;36.2
2023-11-05 15:38:17.717;"1763514463";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:38:17.717;"1797179176";"MoC setup";"(SIP Reason)(Q.850);18;No user responding";0;0;;;;
2023-11-05 15:38:17.763;"1763803594";"MtC release";"(SIP);200;OK";;;2;4;4;17.1
2023-11-05 15:38:17.763;"1763803594";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:17.843;"1763174695";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;63.7
2023-11-05 15:38:17.843;"1763174695";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:17.889;"1797116728";"MoC release";"(SIP);200;OK";;;418;1;4;14.5
2023-11-05 15:38:17.889;"1797116728";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:38:17.953;"1797108729";"MtC release";"(SIP);200;OK";;;0;4;3.9;13.9
2023-11-05 15:38:17.953;"1797108729";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:17.979;"1763242916";"MoC release";"(SIP);200;OK";;;2;3.4;4;10.4
2023-11-05 15:38:17.979;"1763242916";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:18.046;"1763134062";"MtC release";"(SIP);200;OK";;;11;3.7;4;219.8
2023-11-05 15:38:18.046;"1765883470";"MtC release";"(SIP);200;OK";;;0;3.8;4;56.3
2023-11-05 15:38:18.046;"1763134062";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:18.046;"1765883470";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:18.051;"1797167660";"MtC release";"(SIP);200;OK";;;2;3.9;4.1;52
2023-11-05 15:38:18.051;"1797167660";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:18.062;"1765894488";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;38.5
2023-11-05 15:38:18.062;"1765894488";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:18.087;"1763194066";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:18.118;"1765841343";"MtC release";"(SIP);200;OK";;;0;0;4.2;35.2
2023-11-05 15:38:18.118;"1765841343";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:18.157;"1765866535";"MoC setup";"(SIP)No final response to initial INVITE";0;0;;;;
2023-11-05 15:38:18.169;"1763419845";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;38.6
2023-11-05 15:38:18.169;"1763419845";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:38:18.184;"1763206261";"MoC release";"(SIP);200;OK";;;9;3.9;4;14.1
2023-11-05 15:38:18.184;"1763206261";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:18.195;"1763941156";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;55.5
2023-11-05 15:38:18.195;"1763941156";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:18.276;"1797171801";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;11.9
2023-11-05 15:38:18.276;"1797171801";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:18.284;"1763781509";"MoC release";"(SIP);200;OK";;;0;4;4.1;48.7
2023-11-05 15:38:18.284;"1763781509";"MoC setup";"(SIP);200;OK";8.6;0;;;;
2023-11-05 15:38:18.347;"1767338371";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;12
2023-11-05 15:38:18.347;"1767338371";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:38:18.653;"1797186342";"MoC release";"(SIP);200;OK";;;3;3.1;4.1;91.7
2023-11-05 15:38:18.653;"1797186342";"MoC setup";"(SIP);200;OK";2.7;0;;;;
2023-11-05 15:38:18.723;"1763146341";"MoC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";2.4;0;;;;
2023-11-05 15:38:18.383;"1765801411";"MoC release";"(SIP)No response to BYE";;;6;3.7;4;35.3
2023-11-05 15:38:18.383;"1765801411";"MoC setup";"(SIP);200;OK";4.5;0;;;;
2023-11-05 15:38:18.436;"1763181732";"MoC release";"(SIP);200;OK";;;0;4.1;4;110.9
2023-11-05 15:38:18.436;"1763181732";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:38:18.459;"1797117957";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:38:18.503;"1765898958";"MtC setup";"(SIP);486;Busy Here";0;0.2;;;;
2023-11-05 15:38:18.512;"1767234545";"MtC release";"(SIP);200;OK";;;18;4;4.1;110.9
2023-11-05 15:38:18.512;"1767234545";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:18.516;"1763162835";"MoC setup";"(SIP);487;Request Terminated";1.7;0;;;;
2023-11-05 15:38:18.538;"1797191353";"MtC release";"(SIP);200;OK";;;13;4.1;4.2;532.2
2023-11-05 15:38:18.538;"1797191353";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:18.538;"1763839950";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.7;;;;
2023-11-05 15:38:18.581;"1763721748";"MoC release";"(SIP);200;OK";;;0;4;4;75
2023-11-05 15:38:18.581;"1763721748";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:38:18.589;"1797102685";"MoC setup";"(SIP);486;Busy Here";2.4;0;;;;
2023-11-05 15:38:18.591;"1797198104";"MoC release";"(SIP);200;OK";;;478;3.6;4.1;2506.5
2023-11-05 15:38:18.591;"1797198104";"MoC setup";"(SIP);200;OK";3.6;0;;;;
2023-11-05 15:38:18.608;"1763513497";"MtC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:38:18.613;"1763229972";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;69.7
2023-11-05 15:38:18.613;"1763229972";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:18.623;"1763578701";"MtC setup";"(SIP);486;Busy Here";0;0.7;;;;
2023-11-05 15:38:18.681;"1763411844";"MtC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:38:18.691;"1797185072";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.5;;;;
2023-11-05 15:38:18.771;"1763520898";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;409.7
2023-11-05 15:38:18.771;"1763520898";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:18.799;"1763095386";"MtC release";"(SIP);200;OK";;;4;4.1;4.2;197.2
2023-11-05 15:38:18.799;"1763095386";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:18.820;"1763407705";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;89.5
2023-11-05 15:38:18.820;"1763407705";"MoC setup";"(SIP);200;OK";3.2;0;;;;
2023-11-05 15:38:18.832;"1763495712";"MtC release";"(SIP);200;OK";;;0;3.9;4;36.1
2023-11-05 15:38:18.832;"1797125875";"MtC release";"(SIP);200;OK";;;3;3.9;4;29.4
2023-11-05 15:38:18.832;"1763495712";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:18.832;"1797125875";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:18.895;"1763293006";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;83.7
2023-11-05 15:38:18.895;"1763293006";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:38:18.914;"1763265297";"MtC release";"(SIP);200;OK";;;3;3.9;4;399.2
2023-11-05 15:38:18.914;"1763265297";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:18.952;"1763412963";"MoC release";"(SIP);200;OK";;;0;4;4;40.7
2023-11-05 15:38:18.952;"1763412963";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:38:18.991;"1797131581";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;1.2;;;;
2023-11-05 15:38:19.006;"1766534165";"MtC release";"(SIP);200;OK";;;0;3.7;4.1;26.7
2023-11-05 15:38:19.006;"1766534165";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:19.097;"1765854013";"MoC setup";"(SIP);487;Request Terminated";1.7;0;;;;
2023-11-05 15:38:19.144;"1763291297";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:19.147;"1763406129";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:38:19.176;"1763971886";"MoC setup";"(SIP);487;Request Terminated";2;0;;;;
2023-11-05 15:38:19.197;"1763181089";"MoC release";"(SIP);200;OK";;;0;4.1;4;50.4
2023-11-05 15:38:19.197;"1763181089";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:38:19.199;"1763421810";"MoC setup";"(SIP);487;Request Terminated";3.3;0;;;;
2023-11-05 15:38:19.250;"1765867991";"MtC release";"(SIP);200;OK";;;0;4;4.1;50.4
2023-11-05 15:38:19.250;"1765867991";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:19.296;"1765863105";"MoC release";"(SIP)No response to BYE";;;0;4;4.1;317.7
2023-11-05 15:38:19.296;"1765863105";"MoC setup";"(SIP);200;OK";4.1;0;;;;
2023-11-05 15:38:19.298;"1797185969";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:38:19.319;"1763463120";"MtC setup";"(SIP);487;Request Terminated";0;0.3;;;;
2023-11-05 15:38:19.342;"1761456528";"MoC release";"(SIP);200;OK";;;4;4.1;4;49.6
2023-11-05 15:38:19.342;"1761456528";"MoC setup";"(SIP);200;OK";1.1;0;;;;
2023-11-05 15:38:19.374;"1763716498";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.4;;;;
2023-11-05 15:38:19.378;"1763299983";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:38:19.423;"1763840998";"MtC release";"(SIP);200;OK";;;0;4;3.7;41.5
2023-11-05 15:38:19.423;"1763840998";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:19.454;"1763808572";"MtC release";"(SIP);200;OK";;;4;4;4.1;49.6
2023-11-05 15:38:19.454;"1763808572";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:19.583;"1763166935";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:38:19.598;"1763782637";"MoC release";"(SIP);200;OK";;;50;2.3;4;744.8
2023-11-05 15:38:19.598;"1763782637";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:38:19.603;"1763063758";"MtC release";"(SIP);200;OK";;;4;3.4;4.2;14.6
2023-11-05 15:38:19.603;"1763063758";"MtC setup";"(SIP);200;OK";0;1.8;;;;
2023-11-05 15:38:19.648;"1763504218";"MtC release";"(SIP);200;OK";;;0;4;4;29
2023-11-05 15:38:19.648;"1763504218";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:19.664;"1797170990";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;17.2
2023-11-05 15:38:19.664;"1797170990";"MoC setup";"(SIP);200;OK";1.1;0;;;;
2023-11-05 15:38:19.683;"1763577522";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:19.691;"1761454606";"MtC release";"(SIP);200;OK";;;0;4;4;36.2
2023-11-05 15:38:19.691;"1761454606";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:19.695;"1763294961";"MoC release";"(SIP);200;OK";;;2;4.2;4.2;167.4
2023-11-05 15:38:19.695;"1763294961";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:19.712;"1763794253";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;17.2
2023-11-05 15:38:19.712;"1763794253";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:19.765;"1763404172";"MtC release";"(SIP);200;OK";;;2;3.6;4;24.1
2023-11-05 15:38:19.765;"1763404172";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:19.845;"1797116418";"MtC release";"(SIP);200;OK";;;0;4;4;19.3
2023-11-05 15:38:19.845;"1797116418";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:19.911;"1797173862";"MtC release";"(SIP);200;OK";;;1;4.2;4.2;167.5
2023-11-05 15:38:19.911;"1797173862";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:19.952;"1763459450";"MoC release";"(SIP);200;OK";;;3;3.9;4.1;75.3
2023-11-05 15:38:19.952;"1763459450";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:38:20.003;"1763587524";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;49
2023-11-05 15:38:20.003;"1763587524";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:20.018;"1797174352";"MoC release";"(SIP);200;OK";;;0;3.5;4.1;7.4
2023-11-05 15:38:20.018;"1797174352";"MoC setup";"(SIP);200;OK";3.4;0;;;;
2023-11-05 15:38:20.059;"1763743293";"MtC setup";"(SIP);487;Request Terminated";0;0.3;;;;
2023-11-05 15:38:20.132;"1797192040";"MoC setup";"(SIP);487;Request Terminated";2.4;0;;;;
2023-11-05 15:38:20.190;"1797192038";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:20.214;"1763505045";"MtC release";"(SIP)No response to BYE";;;1;4;4.1;174.9
2023-11-05 15:38:20.214;"1763505045";"MtC setup";"(SIP);200;OK";0;0.1;;;;
2023-11-05 15:38:20.257;"1765803416";"MoC setup";"(SIP Reason)(Q.850);28;Invalid number format or incomplete";0;0;;;;
2023-11-05 15:38:20.281;"1763416083";"MoC release";"(SIP);200;OK";;;0;3.8;4.2;9.8
2023-11-05 15:38:20.281;"1763416083";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:38:20.287;"1763750955";"MoC setup";"(SIP);487;Request Terminated";10.9;0;;;;
2023-11-05 15:38:20.294;"1765890481";"MtC release";"(SIP)No response to BYE";;;36;3.8;4.2;125.4
2023-11-05 15:38:20.294;"1765890481";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:20.409;"1763544747";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:38:20.452;"1763920217";"MoC release";"(SIP);200;OK";;;2;4;4;109.5
2023-11-05 15:38:20.452;"1763920217";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:38:20.465;"1763176954";"MoC release";"(SIP);200;OK";;;1;4.1;4.1;211.3
2023-11-05 15:38:20.465;"1763176954";"MoC setup";"(SIP);200;OK";0.8;0;;;;
2023-11-05 15:38:20.519;"1763176952";"MtC release";"(SIP);200;OK";;;3;4.1;4.1;211.3
2023-11-05 15:38:20.519;"1763176952";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:20.531;"1763169849";"MtC release";"(SIP);200;OK";;;3;3.9;4;519.3
2023-11-05 15:38:20.531;"1763169849";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:20.537;"1763570239";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;31.6
2023-11-05 15:38:20.537;"1763570239";"MoC setup";"(SIP);200;OK";1.5;0;;;;
2023-11-05 15:38:20.538;"1797122394";"MtC setup";"(SIP);487;Request Terminated";0;0.9;;;;
2023-11-05 15:38:20.540;"1763967735";"MoC release";"(SIP);200;OK";;;0;3.9;4;17.7
2023-11-05 15:38:20.540;"1763967735";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:38:20.546;"1763050317";"MtC release";"(SIP);200;OK";;;0;4.1;4;76.8
2023-11-05 15:38:20.546;"1763050317";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:20.558;"1765849761";"MtC setup";"(SIP);486;Busy Here";0;0.5;;;;
2023-11-05 15:38:20.559;"1765818774";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;16.5
2023-11-05 15:38:20.559;"1765818774";"MoC setup";"(SIP);200;OK";2.7;0;;;;
2023-11-05 15:38:20.606;"1766537839";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;125.8
2023-11-05 15:38:20.606;"1766537839";"MoC setup";"(SIP);200;OK";1.5;0;;;;
2023-11-05 15:38:20.609;"1763910169";"MoC release";"(SIP);200;OK";;;1;4;4.1;76.8
2023-11-05 15:38:20.609;"1763910169";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:20.631;"1797118420";"MtC release";"(SIP);200;OK";;;0;4;4.2;116.6
2023-11-05 15:38:20.631;"1797118420";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:20.742;"1763402154";"MoC release";"(SIP);200;OK";;;7;3.9;4.1;49.4
2023-11-05 15:38:20.742;"1763402154";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:38:20.769;"1763825576";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:38:20.810;"1763257375";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;727.5
2023-11-05 15:38:20.810;"1763257375";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:21.000;"1766537840";"MtC release";"(SIP);200;OK";;;3;4.2;4.2;126.1
2023-11-05 15:38:21.000;"1766537840";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:21.065;"1763490967";"MoC release";"(SIP);200;OK";;;10;3.7;4.2;50
2023-11-05 15:38:21.065;"1763490967";"MoC setup";"(SIP);200;OK";1.7;0;;;;
2023-11-05 15:38:21.102;"1763181876";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;76.3
2023-11-05 15:38:21.102;"1763181876";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:21.120;"1765830300";"MtC release";"(SIP);200;OK";;;0;3.8;4;378
2023-11-05 15:38:21.120;"1765830300";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:21.132;"1765812063";"MtC release";"(SIP);200;OK";;;1;4.1;4.2;2083.3
2023-11-05 15:38:21.132;"1765812063";"MtC setup";"(SIP);200;OK";0;0.1;;;;
2023-11-05 15:38:21.147;"1763965786";"MtC release";"(SIP);200;OK";;;0;4;4.2;648.5
2023-11-05 15:38:21.147;"1763965786";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:21.164;"1797117391";"MoC release";"(SIP);200;OK";;;4;4;4.1;20
2023-11-05 15:38:21.164;"1763256192";"MtC setup";"(SIP)No final response to initial INVITE";0;0;;;;
2023-11-05 15:38:21.164;"1797117391";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:38:21.185;"1765828289";"MtC release";"(SIP);200;OK";;;0;4.1;4.1;9.2
2023-11-05 15:38:21.185;"1765828289";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:21.199;"1797197601";"MoC setup";"(SIP);487;Request Terminated";8.2;0;;;;
2023-11-05 15:38:21.204;"1763896752";"MoC release";"(SIP);200;OK";;;0;4;4;28.2
2023-11-05 15:38:21.204;"1763896752";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:38:21.260;"1766531929";"MoC release";"(SIP);200;OK";;;1;4.1;4.1;9.2
2023-11-05 15:38:21.260;"1766531929";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:38:21.286;"1765833260";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;6.5
2023-11-05 15:38:21.286;"1765833260";"MoC setup";"(SIP);200;OK";0.8;0;;;;
2023-11-05 15:38:21.544;"1763724967";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;6.5
2023-11-05 15:38:21.544;"1763724967";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:21.310;"1797128153";"MtC release";"(SIP);200;OK";;;0;3.5;4.2;20.4
2023-11-05 15:38:21.310;"1797128153";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:21.314;"1763097874";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;13.8
2023-11-05 15:38:21.314;"1763097874";"MoC setup";"(SIP);200;OK";7.7;0;;;;
2023-11-05 15:38:21.318;"1763235769";"MtC release";"(SIP);200;OK";;;2;4.2;4.2;70.4
2023-11-05 15:38:21.318;"1763235769";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:21.333;"1763534782";"MoC release";"(SIP);200;OK";;;15;3.8;4;1894.7
2023-11-05 15:38:21.333;"1763534782";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:21.342;"1763275203";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;21
2023-11-05 15:38:21.342;"1763275203";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:21.371;"1763522110";"MoC setup";"(SIP);486;Busy Here";3;0;;;;
2023-11-05 15:38:21.399;"1797182756";"MtC setup";"(SIP);487;Request Terminated";0;0.3;;;;
2023-11-05 15:38:21.420;"1763503364";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;21
2023-11-05 15:38:21.420;"1763503364";"MoC setup";"(SIP);200;OK";1.7;0;;;;
2023-11-05 15:38:21.458;"1763461736";"MoC release";"(SIP);200;OK";;;5;3.9;4.1;140.9
2023-11-05 15:38:21.458;"1763461736";"MoC setup";"(SIP);200;OK";4.5;0;;;;
2023-11-05 15:38:21.565;"1797153210";"MtC release";"(SIP);200;OK";;;1;3.8;4;190.4
2023-11-05 15:38:21.565;"1765826269";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;727.8
2023-11-05 15:38:21.565;"1797153210";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:21.565;"1765826269";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:38:21.578;"1763465369";"MtC setup";"(SIP);488;Not Acceptable Here";0;0;;;;
2023-11-05 15:38:21.610;"1765859731";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:38:21.611;"1763198495";"MtC release";"(SIP);200;OK";;;1;4.2;4.2;39.6
2023-11-05 15:38:21.611;"1763198495";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:21.677;"1763865890";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:21.713;"1763090524";"MtC release";"(SIP);200;OK";;;5;4;4.1;78.5
2023-11-05 15:38:21.713;"1763090524";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:21.788;"1763470694";"MoC setup";"(SIP Reason)(Q.850);127;Interworking, unspecified";0;0;;;;
2023-11-05 15:38:21.814;"1797107134";"MoC release";"(SIP);200;OK";;;0;3.9;4;27.6
2023-11-05 15:38:21.814;"1797107134";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:38:21.858;"1763936680";"MoC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";1.3;0;;;;
2023-11-05 15:38:21.925;"1765896462";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;41.8
2023-11-05 15:38:21.925;"1765896462";"MoC setup";"(SIP);200;OK";3.9;0;;;;
2023-11-05 15:38:21.935;"1797113644";"MoC release";"(SIP);200;OK";;;0;3.8;4;20.8
2023-11-05 15:38:21.935;"1797113644";"MoC setup";"(SIP);200;OK";5;0;;;;
2023-11-05 15:38:21.997;"1763057502";"MoC setup";"(SIP);487;Request Terminated";3;0;;;;
2023-11-05 15:38:22.002;"1763712736";"MtC release";"(SIP);200;OK";;;0;4;4;15.2
2023-11-05 15:38:22.002;"1763712736";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:22.006;"1763077787";"MtC release";"(SIP);200;OK";;;4;3.8;4.2;1148.4
2023-11-05 15:38:22.006;"1763077787";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:22.030;"1763088933";"MoC release";"(SIP);200;OK";;;1;4.1;4;78.7
2023-11-05 15:38:22.030;"1763088933";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:38:22.084;"1765893149";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;24.4
2023-11-05 15:38:22.084;"1765893149";"MoC setup";"(SIP);200;OK";0.7;0;;;;
2023-11-05 15:38:22.144;"1765893147";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;24.4
2023-11-05 15:38:22.144;"1765893147";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:22.160;"1763834242";"MoC release";"(SIP);200;OK";;;0;3.9;4.1;200.6
2023-11-05 15:38:22.160;"1763834242";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:38:22.170;"1797122080";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;19.3
2023-11-05 15:38:22.170;"1797122080";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:22.220;"1763420974";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;19.3
2023-11-05 15:38:22.220;"1763420974";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:22.293;"1763170298";"MoC release";"(SIP);200;OK";;;4;3.9;4;813.5
2023-11-05 15:38:22.293;"1763170298";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:38:22.320;"1763510108";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;64
2023-11-05 15:38:22.320;"1763510108";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:38:22.325;"1767338987";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;43.2
2023-11-05 15:38:22.325;"1767338987";"MoC setup";"(SIP);200;OK";2.8;0;;;;
2023-11-05 15:38:22.380;"1763432438";"MoC release";"(SIP);200;OK";;;2;3.7;4;54.8
2023-11-05 15:38:22.380;"1763432438";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:38:22.383;"1763510637";"MtC release";"(SIP);200;OK";;;0;4.2;4.1;64
2023-11-05 15:38:22.383;"1763510637";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:22.435;"1763809499";"MoC release";"(SIP);200;OK";;;0;3.7;4;29.9
